speaker,ipu,stimulus,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,voice_ons,voice_off,c1_rel,c2_rel
it05,ipu_156,Scrivete 'tuco' sul foglio,511.16383003018046,512.7853558883892,511.704943,512.014943,511.814943,511.8609307534504,511.95562073289614,511.81631794609586,511.89110375278864,511.7872852893626,511.92465870335064
it05,ipu_157,Scrivete 'cato' sul foglio,514.1647693722142,515.7821249988012,514.6807891234608,515.019955,514.799955,514.879955,514.969955,514.7928112958782,514.8933444241159,514.7673866882545,514.934351237971
it05,ipu_158,Sentivo 'coco' di nuovo,516.941025878608,518.4567617603556,517.4144757758366,517.83,517.5590025865696,517.6462170413223,517.77,517.550941061526,517.6675026305599,517.5234782279451,517.7388244180663
it05,ipu_159,Scrivete 'puto' sul foglio,519.5625796605873,521.2793844144728,520.1058011216181,520.484966,520.254966,520.334966,520.414966,520.254434130013,520.334205748447,520.2299018126328,520.394427928764
it05,ipu_160,Scrivete 'tipo' sul foglio,522.4081906359357,524.0919777199344,522.926493681323,523.294966,523.044966,523.114966,523.214966,523.0461281443089,523.1422554684817,523.0057853215661,523.2034833998672
it05,ipu_161,Sentivo 'tato' di nuovo,525.0803004376654,526.574966,525.5711932258447,525.904943,525.6633913637261,525.7755242341224,525.864943,525.6580209152099,525.7912768739749,525.6446585202743,525.8438728834855
it05,ipu_162,Ripete 'coto' da sempre,527.644966,529.112731702803,528.0583961107724,528.404966,528.1829881889904,528.274966,528.354966,528.1796690442211,528.2807765051774,528.1440748652725,528.3378758452717
it05,ipu_163,Ha detto 'capo' sei volte,530.2892414081866,531.8491456046146,530.6929197416132,531.049932,530.799932,530.879932,530.969932,530.7961479773711,530.8899532459093,530.7709331247876,530.9548981687648
it05,ipu_164,Scrivete 'checo' sul foglio,532.7414542375017,534.3974919956465,533.2572654413245,533.599932,533.3594309454634,533.4391698755229,533.549932,533.3515395045879,533.4672084318346,533.3255493801132,533.5133202773693
it05,ipu_165,Ripete 'tito' da sempre,535.3554282210764,536.8816668319232,535.859932,536.179932,535.9908478199886,536.059932,536.129932,535.96263174701,536.0736416366145,535.9534462108593,536.1066101620805
it05,ipu_166,Ha detto 'chito' sei volte,537.960571121704,539.5232567412534,538.3193963069721,538.664966,538.4664149592694,538.5112681074279,538.604966,538.4639075291688,538.5359648802859,538.3931944307222,538.5839235060457
it05,ipu_167,Scrivete 'pipo' sul foglio,540.4005332906206,542.1210486363436,540.9387710685227,541.284921,541.050903938919,541.1057244533349,541.194921,541.0398295280806,541.1388724534348,541.0266158112041,541.1798320595955
it05,ipu_168,Ha detto 'poto' sei volte,543.114943,544.6800719506421,543.494943,543.854943,543.604943,543.714943,543.794943,543.6024013285419,543.718871947217,543.5866290092251,543.77481307606
it05,ipu_169,Sentivo 'pico' di nuovo,545.7501536720565,547.2749613900224,546.2385546186714,546.614921,546.374921,546.4204590528698,546.554921,546.37306943381,546.4406387984063,546.3581482672986,546.5207386860774
it05,ipu_170,Sentivo 'tuto' di nuovo,548.4000454471309,549.8818586782972,548.894966,549.274966,549.0529079369936,549.124966,549.214966,549.0400178413638,549.156918585959,549.0011337849684,549.1899890199142
it05,ipu_171,Sentivo 'chito' di nuovo,551.0364460047847,552.4970295312391,551.4949448526272,551.839955,551.649955,551.699955,551.779955,551.6424481218675,551.7147114018151,551.5803847431828,551.7553903332154
it05,ipu_172,Sentivo 'pito' di nuovo,553.3998802736695,554.8646016701416,553.879932,554.209932,553.999932,554.079932,554.149932,553.9935553289731,554.0913715735109,553.983109961254,554.132082077841
it06,ipu_1,Ripete 'cuco' da sempre,50.515770975136846,52.22821064056816,51.07161752273769,51.50012467943362,51.233318336585214,51.32427504437444,51.4394868742408,51.23678800481256,51.34376912077104,51.184922860478906,51.401160019287545
it06,ipu_2,Ha detto 'tupo' sei volte,53.8119757701898,55.46277163604575,54.30718451259783,54.694943,54.432502643329656,54.504943,54.614943,54.425829229028565,54.53206400729465,54.40274483753736,54.58452351103789
it06,ipu_3,Ripete 'peco' da sempre,57.259932,58.94039148518992,57.740167426968824,58.189932,57.86346429752756,57.98676116808629,58.129932,57.85885952068587,58.00353051602328,57.859551437669154,58.08540629884472
it06,ipu_4,Ripete 'tapo' da sempre,60.349955,62.00583419857998,60.840479196196796,61.27555776630727,60.96377606675553,61.07898789662188,61.198749879729704,60.95692297103263,61.090360908062664,60.9422987716187,61.182832141410024
it06,ipu_5,Scrivete 'checo' sul foglio,63.41989807914424,65.3233514666369,64.02021235055315,64.489932,64.179932,64.28297617305536,64.41031556396028,64.16447209612184,64.29953732506686,64.10925042715158,64.37169428041466
it06,ipu_6,Scrivete 'tuco' sul foglio,66.65269163089623,68.50974063989023,67.209932,67.669932,67.36821773217149,67.45715317978761,67.59055635121182,67.35971351592686,67.47713789207681,67.32502888915913,67.53832919516987
